StockSymbol,Industry,SubIndustry,Ret2000.01,Ret2000.02,Ret2000.03,Ret2000.04,Ret2000.05,Ret2000.06,ret2000.07,Ret2000.08,Ret2000.09,Ret2000.10,Ret2000.11,Ret2000.12,Ret2001.01,Ret2001.02,Ret2001.03,Ret2001.04,Ret2001.05,Ret2001.06,Ret2001.07,Ret2001.08,Ret2001.09,Ret2001.10,Ret2001.11,Ret2001.12,Ret2002.01,Ret2002.02,Ret2002.03,Ret2002.04,Ret2002.05,Ret2002.06,Ret2002.07,Ret2002.08,Ret2002.09,Ret2002.10,Ret2002.11,Ret2002.12,Ret2003.01,Ret2003.02,Ret2003.03,Ret2003.04,Ret2003.05,Ret2003.06,Ret2003.07,Ret2003.08,Ret2003.09,Ret2003.10,Ret2003.11,Ret2003.12,Ret2004.01,Ret2004.02,Ret2004.03,Ret2004.04,Ret2004.05,Ret2004.06,Ret2004.07,Ret2004.08,Ret2004.09,Ret2004.10,Ret2004.11,Ret2004.12,Ret2005.01,Ret2005.02,Ret2005.03,Ret2005.04,Ret2005.05,Ret2005.06,Ret2005.07,Ret2005.08,Ret2005.09,Ret2005.10,Ret2005.11,Ret2005.12,Ret2006.01,Ret2006.02,Ret2006.03,Ret2006.04,Ret2006.05,Ret2006.06,Ret2006.07,Ret2006.08,Ret2006.09,Ret2006.10,Ret2006.11,Ret2006.12,Ret2007.01,Ret2007.02,Ret2007.03,Ret2007.04,Ret2007.05,Ret2007.06,Ret2007.07,Ret2007.08,Ret2007.09,Ret2007.10,Ret2007.11,Ret2007.12,Ret2008.01,Ret2008.02,Ret2008.03,Ret2008.04,Ret2008.05,Ret2008.06,Ret2008.07,Ret2008.08,Ret2008.09,Ret2008.10,Ret2008.11,Ret2008.12,Ret2009.01,Ret2009.02,Ret2009.03,Ret2009.04,Ret2009.05,Ret2009.06,Ret2009.07,Ret2009.08,Ret2009.09,Ret2009.10,Ret2009.11,Ret2009.12
ARKR,Services,Restaurants,-0.03030303,-0.098181818,-0.054285714,0,0.134146341,0.041666667,0.210322581,0.032258065,0.14875,-0.186071817,-0.064171123,-0.231428571,0.208178439,0.028148148,0.008645533,0.211890244,0.007509387,0.180124224,0.052631579,-0.05,-0.273652085,-0.137254902,0.080645161,0.21641791,-0.17791411,-0.102564103,0.084485407,0.032303371,-0.048979592,0.166904422,-0.127182045,0.136034732,-0.115923567,-0.020172911,-0.141333333,-0.134751773,0.12254902,-0.081513828,0.078341014,-0.010204082,0.082474227,0.072423398,0.038961039,0.303658537,-0.0505145,0.104744852,0.040816327,0.125490196,-0.010452962,0.014084507,0.263383298,0.076644538,0.261415525,0.06561086,0.075287112,-0.040808395,0.050505051,0.150134048,0.001332889,0.300597213,0.041025641,-0.084942085,-0.124134257,-0.138570168,-0.090169492,0.036324786,0.084206848,-0.049081697,0.041333333,-0.073954984,0.004664514,0.007478632,-0.012792398,0.12962963,-0.01674327,0.013026052,-0.012117132,-0.055946399,-0.043165468,-0.100299401,0.094667218,0.017614679,0.163468918,0.081552121,-0.042553191,0.159492826,-0.015942029,0.029714622,-0.003989741,0.058369099,-0.013783784,0.001898048,0.009871127,-0.007297297,-0.004867496,0.027925161,-0.154584222,-0.037199125,-0.090909091,-0.08862069,0.020801233,-0.022264151,-0.265534543,0.211245402,-0.301089325,-0.218340611,-0.342001576,0.325986079,-0.078947368,-0.066666667,-0.073705179,0.177983539,0.149240393,-0.041411043,-0.023006135,-0.006622517,0.274741507,-0.282758621,0.1184,0.032880629
ARLP,Basic Materials,Industrial Metals & Minerals,0.0954323,-0.073387695,-0.004705882,0.024313725,0.04754717,0.061052632,-0.008558262,0.016666667,0.080645161,-0.02161215,0,0.090909091,0.01369863,0.033732318,0.1632,0.02594447,0.022365591,-0.041719343,0.014385353,0.050583658,-0.031726411,0.051789474,-0.047244094,0.110655738,-0.095429616,-0.046314942,0.026751592,0.029411765,-0.00041684,-0.004194631,-0.090526316,0.133640553,-0.059562399,0.037037037,0.004623792,0.009587328,0.032352941,-0.055693069,-0.013221684,0.108096085,0.079851055,0.047673972,0.057028696,0.014482515,0.026297578,-0.019391508,0.088896576,0.075046904,-0.006140351,0.080963436,0.074113856,-0.03325,0.035530381,0.154664687,0.065641248,-0.013835974,0.118770096,0.033928571,0.226431564,0.054882395,-0.05420712,0.086625282,-0.174627632,0.014348097,0.095538462,0.031646452,0.132793522,0.085488251,-0.5041019,-0.073684211,-0.052380952,-0.067902781,0.021505376,-0.035536974,-0.020618557,0.173961219,-0.128941176,-0.039756162,0.004692244,-0.008378378,-0.048113723,0.02034384,-0.034132581,-0.001735107,-0.009264621,0.013138686,0.088091822,0.056382979,0.093968096,-0.046363636,-0.045036548,-0.165379826,-0.015849721,0.148834429,-0.00392773,-0.051268637,-0.027235213,0.068111455,-0.071864227,0.17612025,0.1,0.203631647,-0.126088534,-0.03597271,-0.323895324,0.017164654,-0.196054628,0.118136439,0.123529412,-0.172295184,0.147024044,0.151610644,0.151588502,-0.16409465,0.079963515,-0.068917018,0.089870754,0.045784478,0.042979178,0.100761421
ARMH,Technology,Semiconductor,-0.064653465,0.241800882,-0.25,-0.826502732,-0.19751938,0.203954595,0.024179104,0.238787879,-0.211017964,-0.116087213,-0.379322034,0.100487805,0.010960105,-0.426903114,0.042456406,0.111898017,-0.100928793,-0.198113208,0.020661157,-0.025098039,-0.141578519,0.505376344,0.033015873,-0.037654321,-0.069993519,-0.110863095,-0.008032129,-0.212022746,-0.205,-0.2,0.026086957,0.016877637,-0.163120567,-0.545,0.242424242,-0.273480663,-0.04048583,0.067510549,-0.061538462,0.262295082,0.282467532,-0.171149144,0.288690476,0.245454545,-0.102752294,0.158,0.052542373,0.045454545,-0.028571429,-0.023054755,-0.057803468,-0.087407407,0.045826514,0.040688576,-0.111111111,-0.238095238,0.060324826,0.14806867,0.07962963,0.045685279,-0.111290323,0.101604278,-0.032258065,-0.095477387,0.095764273,0.040677966,0.03588907,-0.003159558,-0.012598425,-0.074074074,0.092013889,-0.014285714,0.132165605,-0.010989011,-0.040389972,0.089705882,-0.10326087,-0.029457364,0.036741214,0.044546851,-0.023809524,0,0.054977712,0.023842917,-0.0202977,0.040055249,0.036988111,0.011406844,0.023427867,0.040428062,0.002252252,0.01594533,0.072976055,-0.001075269,-0.100546448,-0.094247246,-0.054739653,-0.231098431,-0.024074074,0.075949367,0.048821549,-0.161449753,0.116141732,0.071803853,-0.212121212,-0.092307692,-0.08436214,-0.056372549,0.052493438,0.120320856,0.110552764,0.174778761,-0.024118738,0.124293785,0.068561873,-0.024577573,0.125401929,0.064421669,0.048913043,0.089058524
AROW,Financial,Regional,0,-0.015957447,-0.013513514,-0.139899273,-0.0546726,0,0.012566138,0.032658393,0.042659975,-0.022028986,-0.007761194,0.173939394,-0.038461538,0.222521552,-0.103433099,0.063703704,0.14516129,0.016096579,0.1148,-0.027272727,0.047173343,0.004982206,0.058718861,-0.020140987,-0.001006711,-0.038616521,0.00418556,0.057658909,-0.027914614,0.147922999,0.005906675,-0.058737151,-0.103847357,0.083830235,0.000322061,-0.014729427,-0.05668277,-0.050927487,0.013441811,0.004520167,0.131606218,0.000302572,0.012110203,-0.04245142,-0.200921659,0.044486692,0.009164223,-0.010691376,-0.011607457,0.076950355,0.001666667,-0.042624043,0.029913043,0.007610854,-0.092532468,0.068116976,0.001000333,-0.027072193,0.127457865,-0.006091696,-0.056910569,-0.030090973,-0.012690355,-0.099194729,0.095334686,0.031111111,0.04676259,-0.018723994,-0.034531862,0.004856182,0.059066968,-0.066738044,0.02532124,-0.001861504,0.012939002,-0.009164223,-0.06910721,0.106048387,-0.021619641,0.021969697,-0.061783204,0.001970832,-0.02580389,0.031653478,-0.00804829,-0.088319088,0.00810081,-0.008928571,0.013537906,-0.014330497,-0.072234763,0.089328827,-0.021089631,-0.019607843,-0.003708855,-0.009677419,0.003649635,-0.041704858,0.075561932,0.034728406,-0.032674119,-0.197432492,0.27,0.077729258,0.178285256,-0.054565296,0.124563446,-0.117894737,-0.066613799,0.005977797,0.037669733,0.132107738,-0.054257724,0.061738105,0.040460282,-0.043585237,0.006268437,-0.050765211,-0.013270882,-0.012638231
ARQL,Healthcare,Biotechnology,0.399047619,1.480782669,-0.620999439,-0.095712098,-0.471273292,1.673103448,-0.064102564,0.142222222,-0.170233463,0.357604228,0.034317984,0.32231405,-0.329612403,-0.160447761,-0.27157779,0.180640244,0.124,0.284697509,-0.307030129,-0.157093426,-0.140625,-0.093596059,0.402185792,0.330203443,-0.222091657,-0.078066914,0.03609516,-0.247822644,-0.092534175,-0.24071991,0,-0.059259259,-0.182539683,0.114563107,0.026086957,-0.49081803,-0.0375,-0.22295082,0.025531915,0.641666667,0.078085642,-0.041860465,-0.027906977,-0.052995392,0.111111111,0.111111111,-0.064638783,-0.046875,0.307070707,-0.191616766,0.07027027,0.143589744,-0.123867069,-0.117252931,-0.186666667,0.141531323,-0.064777328,-0.032258065,0.231111111,0.024778761,0.035775128,-0.177631579,-0.067594433,0.119402985,0.212962963,-0.010687023,0.1859375,-0.00130719,0.016883117,-0.088122605,-0.022566996,-0.125714286,-0.123778502,0,0.055147059,0.080279232,-0.129032258,0.048327138,-0.056672761,-0.005870841,-0.176125245,-0.051886792,0.249382716,0.172277228,0.094276094,0.010687023,0.128593041,0.180107527,0.013544018,-0.237012987,-0.19887165,0.443661972,-0.124078624,0.097902098,-0.149410223,-0.106317411,-0.159445407,-0.06557377,-0.065502183,-0.102564103,0.10880829,-0.240654206,0.177018634,-0.063829787,-0.098039216,-0.140186916,0.334645669,0.282674772,-0.063981043,-0.196930946,0.348534202,0.049528302,0.121896163,0.228,-0.009708738,-0.122977346,-0.156133829,-0.255555556,0.05899705,0.022160665
ARRS,Technology,Communication Equipment,0.036556291,0.368312225,-0.154528302,0.196039163,-0.069444444,-0.1688,-0.087596525,-0.051052632,-0.181919024,-0.590252101,-0.291522491,-0.062796209,0.778061224,-0.359285714,-0.18018018,0.127222982,0.392133492,0.060735672,-0.158496732,-0.307177033,-0.497191011,0.645251397,0.456834532,0.260981912,-0.034627492,-0.169441724,0.094117647,-0.064655172,-0.239766082,-0.310769231,-0.087053571,-0.04691358,-0.048843188,-0.525885559,0.913793103,0.053097345,0.010958904,0.307901907,-0.237113402,0.045576408,0.329923274,-0.051625239,0.016293279,-0.041015625,0.159274194,0.094890511,0.075,0.090361446,0.255464481,0.115053763,-0.126195029,-0.35,0.056856187,-0.0496,-0.266666667,0.04109589,0.152317881,-0.109195402,0.226293103,0.230769231,-0.129395218,0.009538951,0.096825397,0.088150289,0.133507853,0.010440835,0.276300578,-0.070035461,0.122043519,-0.305042017,0.175332527,-0.025720165,0.220145379,0.084615385,0.085173502,-0.141304348,-0.017973856,0.09790795,-0.183969466,0.069029851,-0.003478261,0.166231506,-0.115070527,0.052144659,0.125098971,-0.096286107,0.097427903,0.047349823,0.075163399,0.066060606,-0.161290323,0.024291498,-0.184818482,-0.061990212,-0.076173605,-0.036679537,-0.11391129,-0.350282486,0.017482517,0.352253756,0.158415842,-0.092373792,0.155797101,-0.009424084,-0.195629553,-0.096732026,0.036023055,0.137339056,-0.114427861,-0.126961484,0.226289517,0.447761194,0.134957826,-0.010569106,-0.004901961,0.071948262,-0.015885023,-0.209914795,-0.029154519,0.12944664
ARTC,Healthcare,Medical Appliances & Equipment,0.125950413,0.871212121,-0.26252505,0.111026284,-0.188095238,-0.375366569,-0.34505772,0.212864541,-0.566168266,0.184237996,-0.287593161,0.187576127,0.239241803,-0.258706468,-0.217002237,0.359884142,0.18336887,0.18272275,0.156923077,-0.035483871,-0.346448816,0.011782787,-0.177362304,0.105425401,-0.222284123,0.022727273,0.294751977,-0.114427861,-0.299375,0.168029064,-0.003103181,0.070810386,-0.072685539,-0.101485149,0.084931507,-0.168776371,0.035246727,-0.1208577,0.390189521,0.228410008,0.052390308,0.018785222,0.013229104,0.012605042,0.045294118,0.262711864,0.084768212,-0.049650892,-0.002444988,-0.021294021,-0.027603513,0.016875811,0.041259039,0.180487805,-0.075347222,-0.093313185,0.220416667,0.045115332,-0.018164126,0.051492293,-0.054054054,-0.037729549,-0.008350731,0.017665397,0.102976394,0.081398948,0.046351931,-0.00953159,0.108905431,-0.085408367,0.038837588,0.096253902,0.060118343,0.004670819,0.054000441,-0.050680628,-0.072260048,-0.01059821,0.053336522,0.036590909,0.025831874,-0.137644046,0.025849335,-0.03992304,-0.075882795,-0.020215633,0.010939691,0.139779006,0.068104702,-0.006111363,0.149670679,0.109966317,0.000716204,0.160343593,-0.154879001,-0.118672047,-0.167256085,0.00375,-0.247348228,0.344272076,-0.022384752,-0.07376305,-0.4799508,0.214590242,0.068619892,-0.244638313,-0.375656325,-0.629082426,0.423868313,-0.455223881,0.38028169,0.642857143,0.118119266,0.136842105,0.261682243,0.303703704,0.17183908,-0.064039409,0.216666667,0.089655172
ARTNA,Utilities,Water Utilities,0.008242664,-0.19882276,-0.06122449,0.020408163,-0.0752,-0.010752688,0.028481013,0.021978022,0.021853147,-0.01642888,0.002659574,0.133043478,-0.060639881,-0.054373522,0.01,-0.069803922,0.016243232,0.105284719,-0.024299065,0.01532567,-0.01245283,0.103920822,-0.023569024,0.085614035,-0.047757341,0.016666667,-0.025806452,0.080993869,-0.053030303,-0.079415502,-0.082758621,0.010800745,0.033892128,0,0.032686782,0.006107906,0.028667791,0.047163588,-0.054054054,0.080801336,0.081865925,0.024182077,0.069114471,-0.061337554,0.075383305,0.049038839,-0.011671687,0.032234161,0.056645687,-0.001769912,0.008214286,-0.015551537,-0.011594203,-0.030069674,-0.077853364,0.147732002,-0.011636364,0.029422582,0.039727989,-0.03301238,0.043979813,-0.067284586,-0.034814815,0.140828856,0.085800808,-0.079004666,0.079052702,-0.060293658,0.007600793,-0.059090909,0.004388926,-0.005042017,-0.007009346,-0.018,0.122689076,-0.046060606,-0.051702396,-0.023395722,0.007253886,0.020512821,-0.038834951,0.002170374,0.016621984,0.037467018,-0.017847769,0.040882195,0.049414162,0.016153458,-0.019617706,-0.06640625,-0.005208333,0.002597403,-0.008350731,0.020956475,0,-0.005263158,-0.020042194,0.003171247,-0.014376997,0.001618996,0.000541126,-0.005945946,-0.073609597,0.026470588,-0.041738136,-0.134892086,0.126849894,-0.006875,-0.002549395,-0.074074074,0.00286123,0.047142857,0.090659341,0.032404407,0.13688946,0.013761468,-0.033333333,-0.027010804,0.027607362,0.094441124
ARTW,Industrial Goods,Farm & Construction Machinery,0,0.033057851,-0.165333333,0,0.198083067,-0.066666667,0,0,-0.071428571,0.04,-0.094674556,-0.019607843,0.090909091,-0.04,-0.045138889,-0.272727273,0.2,-0.004255319,-0.004273504,-0.034334764,-0.13963964,-0.015706806,-0.005319149,-0.090909091,-0.022857143,0.301775148,0.409090909,0,0.048387097,-0.107692308,0.103448276,-0.06875,0.140939597,-0.170588235,0.329787234,-0.226666667,0.137931034,0.063636364,0.070588235,-0.032967033,0.090909091,0.015625,0.128205128,0.170454545,-0.05697446,0.008333333,0.012396694,-0.002040816,0.022494888,-0.052919708,0.040462428,-0.018518519,-0.021113244,0.029411765,-0.085714286,-0.004166667,-0.045064378,0.078651685,0.352549889,0.292407108,-0.220731707,0.206896552,-0.181428571,-0.068846816,0.161111111,0.218944099,-0.210191083,-0.111470113,0.009041591,-0.161290323,-0.026104418,0.106471816,0.240458015,-0.093846154,-0.067213115,0.417391304,-0.146666667,-0.091164095,-0.092307692,0.083050847,-0.058064516,0.206624606,-0.18018018,-0.010494753,0.056923077,0.135057471,-0.104426788,0.009358289,0.137106918,0.078918919,0.36405959,0.126279863,0.23253012,0.153136531,-0.065346535,0.199414716,-0.115767045,-0.319400631,0.11826087,0.064324592,-0.061774268,-0.015438247,-0.331794872,0.007662835,-0.398479087,-0.48297604,-0.035460993,-0.095,-0.046753247,0.014285714,0.163793103,-0.041975309,0.457894737,-0.145907473,0.020793951,-0.045454545,0.045360825,-0.235412475,-0.01025641,0.024154589
ASBC,Financial,Regional,-0.116788321,-0.163305785,0.171372549,-0.135317997,-0.009342156,-0.140323216,0.039653601,0.094594595,0.034686638,-0.081328751,0.03117207,0.224103184,0.114754098,0.025633471,-0.043165468,0.048634044,-0.000576868,0.038972286,0.015651679,-0.05490524,0.013153961,0.03518797,-0.012107236,0.03277729,-0.022573363,0.054660529,0.063776224,-0.01472909,0.010950855,-0.006847511,-0.061256961,-0.016666667,-0.078687573,0.065396825,-0.004749184,0.010119048,0.014382154,-0.002309469,-0.056884481,0.078395062,0.078431373,-0.021384657,0.015675676,0.018133333,-0.005511811,0.091005291,0.022837707,0.013737565,0.028199052,0.030887134,0.023303633,-0.088523132,-0.283965728,0.008852571,0.01585695,0.045424182,0.018742058,0.083385384,-0.035413643,0.003018412,0.000605877,-0.028484848,-0.031627907,-0.016226535,0.081553398,0.00238806,0.008587504,-0.042941176,-0.058968818,0.003536977,0.055037013,-0.012139605,0.041230769,0.023760024,-0.001469292,-0.005294118,-0.02015412,-0.046856106,-0.004444444,0.010573534,0.03043754,0.01326751,0.009413908,0.046190762,-0.018129496,0.010520164,-0.019836639,-0.035160906,0.020401855,-0.009990917,-0.124047546,-0.013291361,0.051454933,-0.025,-0.034764101,0.001478743,0.043703704,-0.116312057,0.069477912,0.049758633,-0.034299859,-0.28897899,-0.123884514,0.037959668,0.102209945,0.103,-0.013169846,0.010135135,-0.25440686,-0.06286455,0.10042735,0.023148148,-0.068431246,-0.150815217,-0.1328,-0.05032022,0.106589147,0.124670764,-0.126348228,-0.034210526
ASBI,Financial,Savings & Loans,-0.078581363,-0.134615385,-0.244444444,0.314348302,0,-0.121777778,-0.024390244,0.019,0.073170732,-0.033636364,0.081843838,-0.086956522,0.085454545,-0.063829787,0.005454545,0.021699819,0.171681416,-0.000740741,0.030803907,-0.023323615,-0.034090909,0.042352941,0.02687747,0.032357473,0.033962264,-0.000735835,0.078700361,0,-0.017615176,0.002758621,-0.014788732,-0.035025018,0,-0.047987616,-0.059301381,0.024085638,0.053135889,0.022240527,0.0048,-0.000815661,0.1616,-0.027720028,-0.022127052,0.111856823,0.030405405,0.046511628,-0.057196732,-0.049180328,0.124828532,-0.06097561,0.046349206,0.014545455,-0.009202454,-0.1,-0.039473684,0.094378904,-0.044179104,-0.073939394,0.004581152,0.04495114,-0.058598726,-0.01150203,-0.09400545,0.015037594,0.049120235,-0.05472973,-0.042402827,0.025830258,0.002883922,-0.079912023,-0.035856574,0.09006734,-0.034749035,0.0208,0.023622047,0,0.046923077,0.032575758,-0.044020543,0.012075472,0,-0.001472754,-0.008727273,-0.038970588,-0.031007752,0,-0.104100946,-0.094827586,0.009541985,-0.039622642,-0.044,-0.049535604,-0.026315789,-0.117837838,-0.004975124,0.08974359,0.14792176,-0.075025694,-0.006841505,-0.077586207,0.014018692,0.053333333,0.005875441,0.051401869,0.037304452,0.033333333,-0.296774194,0.018248175,-0.186978297,-0.258264463,-0.356321839,0.363636364,0.105,-0.036363636,0.016260163,-0.147869674,0.014925373,0.058823529,-0.163888889,-0.122112211
ASCA,Services,Resorts & Casinos,0.034666667,0.026041667,-0.081218274,0,-0.0075,0.0475,0.207637232,-0.098814229,0.028508772,0.298701299,-0.043478261,-0.079136691,0.195028681,-0.025954198,0.003076923,0.270553064,0.504761905,0.265822785,0.046235922,-0.122367672,-0.152795839,0.338006231,0.409952607,0.037267081,0.168727563,-0.127379716,0.091342335,0.128576603,-0.059691913,0.000688705,-0.305440771,-0.166007905,0.163190184,-0.321316614,0.120283019,0.003558719,-0.308185053,-0.077894737,0.22095672,0.260223048,0.203649635,0.297264438,0.039047619,0.074565416,0.062845011,-0.158565737,0.076388889,0.063913043,0.133760513,-0.077034358,0.318253344,-0.057416268,0.041878173,0.044154229,-0.196172249,0.006654344,0.116236162,0.147768595,0.159942363,0.079639369,0.017686758,0.115971748,0.110479285,-0.106560348,0.021081941,-0.495845411,0.122456814,-0.196291113,-0.09900562,0.029937228,0.103367633,-0.052192067,-0.009687362,-0.017785683,0.16014395,-0.053461538,-0.155717762,-0.061746261,-0.026342975,0.110933333,0.037762906,0.12016386,0.232887809,0.007868852,-0.000981997,0.061906322,0.006267628,-0.055382701,-0.023026316,0.166163142,-0.096921323,-0.082222222,-0.02294854,0.160014255,-0.02515528,-0.126823082,-0.198979592,-0.114611872,-0.057334711,-0.069880823,0.04088785,-0.218767665,-0.036576445,0.255884586,-0.140520896,-0.348656294,-0.174568966,0.190082645,0.03699422,0.093333333,0.20845341,0.671009772,-0.021961933,-0.067156863,-0.024530271,-0.11836518,-0.043636364,-0.057014734,0.168010753,-0.129216695
ASEI,Services,Security & Protection Services,-0.051034483,0,0.095166163,-0.185185185,-0.110320285,0.1,0.136363636,0,0.133986928,-0.224783862,-0.024163569,-0.16,0.158008658,-0.038461538,0.258585859,-0.077046549,0.070175439,0.008196721,-0.024793388,-0.006677796,1.508474576,0.129333333,0.083832335,0.112637363,-0.089330025,-0.146974063,0.016789792,0.283333333,-0.049350649,-0.134246575,-0.382911392,0.067708333,-0.07184466,0.063157895,0.220588235,0.038888889,-0.163498099,-0.1625,-0.069767442,-0.05204461,0.226666667,0.058823529,0.037373737,0.014423077,0.08778626,0.133913043,-0.003846154,-0.080152672,-0.025514403,0.017721519,0.363636364,-0.171171171,0.264468864,0.163515017,0.160287081,-0.097263158,0.445175439,0.120364742,0.001624695,0.118317503,-0.0915628,0.180952381,-0.006444444,-0.153352512,0.012217795,0.10706264,-0.129972875,0.635211996,0.029347144,-0.134858519,0.275477406,-0.081713781,0.009267986,0.192633229,0.228139382,-0.083609537,-0.335606936,0.011173184,-0.133902647,-0.087552114,0.011887383,0.084707337,0.188905547,-0.068263661,-0.089258951,-0.073859522,0.049412234,-0.113040196,0.15252074,0.045036765,-0.033653008,0.302271089,-0.139285714,-0.033733014,-0.033093766,-0.008733624,-0.044400503,0.01670734,0.01074273,-0.093226647,0.053909465,0.012974248,0.098755832,0.182719547,-0.106373429,0.06592103,0.211206897,-0.007248322,0.050505051,-0.215891473,-0.07,0.079541383,0.032529723,0.097142857,0.00071736,-0.125762952,0.109227258,-0.000453515,0.050445552,0.088247955
ASFI,Services,Business Services,0.020869565,0.286764706,-0.305806452,0.033596838,0.024761905,-0.48,0.04,0.327935223,-0.119448698,-0.033043478,-0.103333333,-0.12,0.09223301,0.081510934,0.033088235,0.338289963,0.311111111,-0.061111111,0.30931677,0.084444444,-0.18436214,0.009081736,0.218,0.248768473,0.219592373,-0.145134689,-0.030868167,0.127090301,-0.233827893,0.000754717,-0.230769231,0.08,0.008333333,-0.082444229,0.308994709,-0.126666667,0.32751938,0.181952663,0.076971214,0.156759907,0.025125628,0.167883212,0.153877888,-0.05,-0.017762661,0.138076923,0.078066914,0.052227343,0.084379562,0.063568376,-0.523856859,-0.164926931,0.0025,0.064220183,-0.137142857,-0.018604651,0.088769334,0.13782253,0.221357063,0.169498911,-0.056478405,-0.183153014,-0.02487333,-0.019699812,0.305893358,0.022075055,-0.037077034,0.155198205,-0.020645161,-0.099867286,-0.082222222,0.101087394,0.127573529,0.13494133,-0.051340559,0.079322638,-0.002183406,0.022422751,-0.104953146,-0.011071215,0.143336383,-0.086174497,-0.03798948,-0.081472541,0.055009823,0.020987654,0.304531722,0.011098266,-0.024948025,-0.090629437,-0.067218201,0.017408124,0.042721088,-0.070363589,0.014590348,-0.271223815,-0.206162039,-0.228053435,-0.142769231,0.009907997,-0.427470217,0.087635054,-0.111111111,0.035,-0.162485066,-0.517045455,-0.185410334,0.038167939,-0.338235294,-0.094444444,0.53125,0.175510204,0.580756014,0.174291939,0.198130841,0.384,-0.110588235,-0.143044619,-0.041134752,0.048816568
ASGN,Services,Staffing & Outsourcing Services,0.048305938,0.192724952,0.215230894,-0.302423838,-0.171182659,0.132145509,-0.110967742,0.143950995,0.063728814,-0.190552699,0.033402062,0.137724551,-0.052854123,-0.179315476,-0.069518717,-0.158800393,0.189944134,-0.162790698,0.029057018,0.024351509,-0.17070655,0.008084577,0.181931464,0.216631356,-0.136521739,-0.074692875,-0.049893843,0.13575419,0.055090999,-0.169000934,-0.54368932,0.2625,-0.181188119,0.03406326,-0.023501763,0.03902439,-0.305555556,-0.326666667,0.0575,0.132075472,-0.302083333,0.154285714,0.326829268,-0.112754159,0.1,-0.011342155,-0.028790787,0.029644269,0.441860465,-0.216253444,-0.031195841,-0.094138544,0.097196262,0.035087719,-0.149405772,-0.068273092,-0.013303769,0.118040089,0.048192771,-0.001923077,0.078431373,0.08,-0.148580968,-0.165048544,0.229698376,-0.060377358,0.084507042,0.297752809,0.239130435,-0.026315789,0.12755102,-0.025892857,0.143514259,-0.1085209,-0.000909918,0.181818182,-0.097709924,-0.221845893,-0.069640914,0.121176471,0.031413613,0.159346272,-0.038732394,0.075022873,0.088607595,-0.054741712,-0.00160901,-0.101286174,-0.02765388,-0.024567789,-0.073868883,0.052736318,-0.107927412,-0.106109325,-0.220731707,0.100470958,-0.203438395,0.125454545,0.02917342,0.081538462,0.198275862,-0.03373494,0.079746835,0.131736527,-0.147186147,-0.165596919,-0.100156495,0.036563071,-0.184859155,-0.481318681,0.449197861,0.348659004,0,0.074175824,0.068181818,-0.045238095,0.477272727,0.037800687,0.042763158,0.108527132
